,Year,Month,Day,Hour,Temp,Dew,Hum,Pres,File,Zone Name,Name,Area,u-Value (Roof),Heat Capacity,Winter Typical:Heat Flow
3087,1986,1,16,16,0.5,-1.6,85,95100,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-9710.0
3088,1986,1,16,17,0.5,-1.7,84,95200,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-9470.0
3089,1986,1,16,18,0.2,-1.9,84,95300,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-9320.0
3090,1986,1,16,19,-0.8,-1.3,96,95300,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-9100.0
3091,1986,1,16,20,-1.1,-1.1,100,95400,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-2624.0
3092,1986,1,16,21,-0.9,-1.7,94,95500,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-1274.0
3093,1986,1,16,22,-1.1,-1.8,94,95500,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-758.0
3094,1986,1,16,23,-1.7,-2.0,98,95600,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-417.5
3095,1986,1,16,24,-1.3,-2.3,92,95700,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-193.6
3096,1986,1,17,1,-2.0,-3.9,85,95600,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-32.56
3097,1986,1,17,2,-2.1,-2.8,94,95600,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,76.94
3098,1986,1,17,3,-2.0,-3.2,90,95700,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,150.6
3099,1986,1,17,4,-2.0,-4.2,83,95700,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,200.6
3100,1986,1,17,5,-2.1,-4.4,82,95700,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,235.5
3101,1986,1,17,6,-2.5,-4.1,87,95700,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,265.0
3102,1986,1,17,7,-2.4,-5.0,80,95800,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,281.8
3103,1986,1,17,8,-2.2,-4.1,85,95800,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-5864.0
3104,1986,1,17,9,-2.2,-4.3,84,95800,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-8240.0
3105,1986,1,17,10,-2.2,-4.6,82,95800,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-8680.0
3106,1986,1,17,11,-2.0,-4.4,82,95800,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-8990.0
3107,1986,1,17,12,-1.4,-4.5,77,95800,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-9190.0
3108,1986,1,17,13,-1.4,-3.9,81,95700,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-9260.0
3109,1986,1,17,14,-1.4,-3.6,83,95700,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-9240.0
3110,1986,1,17,15,-1.4,-3.1,87,95800,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-9130.0
3111,1986,1,17,16,-2.1,-2.6,96,95900,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-8940.0
3112,1986,1,17,17,-2.1,-2.6,96,95900,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-8770.0
3113,1986,1,17,18,-2.0,-2.5,96,96000,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-8660.0
3114,1986,1,17,19,-2.2,-2.8,95,96100,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-8480.0
3115,1986,1,17,20,-2.1,-2.7,95,96300,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-2278.0
3116,1986,1,17,21,-1.9,-2.9,92,96400,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-963.5
3117,1986,1,17,22,-4.2,-5.0,93,96500,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-400.2
3118,1986,1,17,23,-4.9,-5.5,95,96600,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,-47.72
3119,1986,1,17,24,-4.4,-5.0,95,96600,Shape1_2779,Office:1,Office:1:Roof:6,732.0,0.234,588020.2,172.6
3120,1986,1,5,1,-5.4,-7.7,82,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,567.5
3121,1986,1,5,2,-6.9,-8.4,88,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,724.0
3122,1986,1,5,3,-6.6,-7.9,89,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,827.0
3123,1986,1,5,4,-8.2,-10.7,80,95600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,902.5
3124,1986,1,5,5,-7.9,-10.2,82,95600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,950.5
3125,1986,1,5,6,-8.2,-10.6,81,95500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,976.0
3126,1986,1,5,7,-8.2,-10.7,80,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-567.5
3127,1986,1,5,8,-8.4,-11.0,79,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-4600.0
3128,1986,1,5,9,-6.7,-9.7,77,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5250.0
3129,1986,1,5,10,-5.3,-9.2,71,95100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5988.0
3130,1986,1,5,11,-3.8,-8.9,64,94900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6910.0
3131,1986,1,5,12,-1.7,-8.2,57,94800,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7456.0
3132,1986,1,5,13,-0.6,-9.1,48,94600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7610.0
3133,1986,1,5,14,-0.4,-7.3,56,94300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7310.0
3134,1986,1,5,15,0.2,-8.3,49,94200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6852.0
3135,1986,1,5,16,-1.4,-7.5,59,94200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6270.0
3136,1986,1,5,17,-2.5,-8.0,62,94100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5868.0
3137,1986,1,5,18,-2.4,-8.5,59,94100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5656.0
3138,1986,1,5,19,-2.4,-8.6,59,94000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5508.0
3139,1986,1,5,20,-4.2,-7.5,75,94100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-4284.0
3140,1986,1,5,21,-2.9,-7.2,69,94200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-1048.0
3141,1986,1,5,22,-2.7,-6.8,70,94200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-577.0
3142,1986,1,5,23,-2.9,-6.5,74,94200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-177.9
3143,1986,1,5,24,-2.9,-5.5,80,94200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,118.3
3144,1986,1,6,1,-2.7,-4.9,83,94100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,449.2
3145,1986,1,6,2,-2.6,-4.9,82,94100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,633.5
3146,1986,1,6,3,-2.7,-5.1,82,94100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,791.0
3147,1986,1,6,4,-2.1,-5.4,76,94100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,950.5
3148,1986,1,6,5,-2.8,-5.5,80,94200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1076.0
3149,1986,1,6,6,-2.6,-5.4,79,94100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1130.0
3150,1986,1,6,7,-2.8,-5.2,82,94200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-314.8
3151,1986,1,6,8,-2.4,-5.0,80,94200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-4170.0
3152,1986,1,6,9,-1.4,-3.7,82,94100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-4692.0
3153,1986,1,6,10,-0.4,-3.6,77,94300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-4956.0
3154,1986,1,6,11,-0.8,-1.9,91,94400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5164.0
3155,1986,1,6,12,-0.3,-0.8,96,94400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5292.0
3156,1986,1,6,13,-0.1,-0.6,96,94400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5350.0
3157,1986,1,6,14,0.6,0.1,96,94500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5330.0
3158,1986,1,6,15,1.3,0.1,92,94500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5250.0
3159,1986,1,6,16,1.7,-1.1,81,94600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5136.0
3160,1986,1,6,17,0.8,-0.7,89,94700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5028.0
3161,1986,1,6,18,0.6,-1.2,87,94700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-4956.0
3162,1986,1,6,19,0.1,-3.5,74,94800,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-4900.0
3163,1986,1,6,20,0.3,-3.6,73,94900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-3802.0
3164,1986,1,6,21,0.5,-2.7,77,94900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-741.5
3165,1986,1,6,22,0.4,-2.3,80,95000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-275.5
3166,1986,1,6,23,0.2,-2.0,84,95000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,99.0
3167,1986,1,6,24,-0.4,-1.9,88,95100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,422.0
3168,1986,1,7,1,-0.5,-1.9,89,95100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,680.5
3169,1986,1,7,2,-0.3,-2.2,85,95100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,864.0
3170,1986,1,7,3,-0.1,-1.4,90,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1049.0
3171,1986,1,7,4,-1.5,-3.9,82,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1197.0
3172,1986,1,7,5,-1.0,-2.9,85,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1342.0
3173,1986,1,7,6,-0.6,-2.8,83,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1395.0
3174,1986,1,7,7,-1.2,-4.0,79,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1429.0
3175,1986,1,7,8,-0.8,-3.1,83,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1446.0
3176,1986,1,7,9,-1.4,-3.7,82,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1271.0
3177,1986,1,7,10,0.0,-3.3,76,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,716.5
3178,1986,1,7,11,0.4,-3.3,74,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,490.5
3179,1986,1,7,12,0.8,-3.6,70,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,542.0
3180,1986,1,7,13,1.2,-2.9,72,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,432.0
3181,1986,1,7,14,1.1,-3.8,67,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,194.5
3182,1986,1,7,15,1.4,-3.9,65,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,242.9
3183,1986,1,7,16,1.7,-4.5,61,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,502.0
3184,1986,1,7,17,-2.0,-3.6,87,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,925.0
3185,1986,1,7,18,-3.0,-4.0,92,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1119.0
3186,1986,1,7,19,-3.4,-4.7,90,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1186.0
3187,1986,1,7,20,-3.9,-5.1,90,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1213.0
3188,1986,1,7,21,-4.6,-5.4,93,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1223.0
3189,1986,1,7,22,-5.4,-6.7,89,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1222.0
3190,1986,1,7,23,-6.5,-7.9,89,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1209.0
3191,1986,1,7,24,-5.9,-7.6,86,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1180.0
3192,1986,1,8,1,-7.4,-8.0,95,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1153.0
3193,1986,1,8,2,-8.2,-9.2,92,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1128.0
3194,1986,1,8,3,-9.1,-9.9,93,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1094.0
3195,1986,1,8,4,-9.4,-10.2,93,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,1049.0
3196,1986,1,8,5,-7.1,-8.0,92,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,981.5
3197,1986,1,8,6,-6.0,-7.1,91,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,902.5
3198,1986,1,8,7,-5.6,-6.3,94,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,834.0
3199,1986,1,8,8,-5.2,-5.9,94,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,776.5
3200,1986,1,8,9,-5.4,-5.9,96,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,694.5
3201,1986,1,8,10,-5.0,-5.6,95,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,519.5
3202,1986,1,8,11,-4.6,-5.4,93,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,206.4
3203,1986,1,8,12,-4.6,-5.5,93,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,170.1
3204,1986,1,8,13,-4.2,-5.6,89,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-123.5
3205,1986,1,8,14,-4.2,-5.3,91,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-122.7
3206,1986,1,8,15,-3.5,-5.9,81,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,115.2
3207,1986,1,8,16,-3.8,-5.8,84,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,246.8
3208,1986,1,8,17,-3.6,-5.2,87,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,338.0
3209,1986,1,8,18,-3.8,-4.9,91,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,364.8
3210,1986,1,8,19,-3.8,-5.3,88,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,370.5
3211,1986,1,8,20,-4.1,-5.3,90,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,363.8
3212,1986,1,8,21,-4.2,-5.4,90,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,347.8
3213,1986,1,8,22,-4.2,-5.6,89,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,328.0
3214,1986,1,8,23,-4.5,-5.5,92,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,308.2
3215,1986,1,8,24,-4.7,-5.3,95,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,289.2
3216,1986,1,9,1,-4.6,-5.5,93,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,271.8
3217,1986,1,9,2,-4.8,-5.7,93,95500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,249.5
3218,1986,1,9,3,-4.8,-5.7,93,95500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,225.0
3219,1986,1,9,4,-4.8,-5.7,93,95500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,202.5
3220,1986,1,9,5,-4.8,-5.7,93,95500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,179.1
3221,1986,1,9,6,-4.7,-5.3,95,95600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,157.2
3222,1986,1,9,7,-4.4,-5.3,93,95600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-1829.0
3223,1986,1,9,8,-4.4,-5.3,93,95600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6760.0
3224,1986,1,9,9,-4.4,-5.3,93,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7210.0
3225,1986,1,9,10,-3.9,-4.7,93,95800,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7440.0
3226,1986,1,9,11,-3.9,-4.7,93,95900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7610.0
3227,1986,1,9,12,-3.4,-4.1,94,96000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7700.0
3228,1986,1,9,13,-2.7,-3.9,90,96000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7720.0
3229,1986,1,9,14,-2.6,-3.9,90,95900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7664.0
3230,1986,1,9,15,-2.8,-4.3,88,96000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7536.0
3231,1986,1,9,16,-2.7,-4.2,88,96000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7372.0
3232,1986,1,9,17,-2.8,-3.9,91,96100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7220.0
3233,1986,1,9,18,-3.1,-3.7,95,96200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7108.0
3234,1986,1,9,19,-3.3,-4.0,94,96200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-7016.0
3235,1986,1,9,20,-3.4,-3.7,97,96400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5516.0
3236,1986,1,9,21,-3.4,-4.0,95,96500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-1328.0
3237,1986,1,9,22,-3.6,-3.8,98,96500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-792.0
3238,1986,1,9,23,-3.7,-3.9,98,96600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-470.0
3239,1986,1,9,24,-3.8,-3.8,100,96600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-259.0
3240,1986,1,10,1,-3.7,-3.9,98,96700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-115.2
3241,1986,1,10,2,-3.7,-3.9,98,96700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-13.57
3242,1986,1,10,3,-3.7,-3.9,98,96800,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,59.47
3243,1986,1,10,4,-3.4,-3.8,97,96900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,112.6
3244,1986,1,10,5,-3.6,-4.1,96,96900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,151.0
3245,1986,1,10,6,-3.6,-3.8,98,96900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,177.4
3246,1986,1,10,7,-3.6,-3.8,98,96900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-1550.0
3247,1986,1,10,8,-3.1,-4.4,90,97000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5930.0
3248,1986,1,10,9,-3.3,-4.6,90,97000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6372.0
3249,1986,1,10,10,-2.3,-4.3,84,97000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6600.0
3250,1986,1,10,11,-2.0,-4.1,84,97000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6772.0
3251,1986,1,10,12,-2.1,-3.7,87,97000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6864.0
3252,1986,1,10,13,-1.7,-3.0,90,96900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6876.0
3253,1986,1,10,14,-1.2,-2.5,90,96800,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6824.0
3254,1986,1,10,15,-0.8,-2.2,89,96800,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6708.0
3255,1986,1,10,16,-0.6,-2.0,89,96700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6550.0
3256,1986,1,10,17,-0.9,-1.6,94,96700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6404.0
3257,1986,1,10,18,-0.8,-1.4,95,96600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6304.0
3258,1986,1,10,19,-0.7,-1.6,93,96600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-6220.0
3259,1986,1,10,20,-1.0,-1.9,93,96600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-4904.0
3260,1986,1,10,21,-0.9,-1.8,93,96500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-1258.0
3261,1986,1,10,22,0.2,-2.1,83,96400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-788.5
3262,1986,1,10,23,-0.2,-0.7,96,96200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-391.0
3263,1986,1,10,24,0.7,0.2,96,96100,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-41.88
3264,1986,1,11,1,1.1,0.6,96,96000,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,168.2
3265,1986,1,11,2,1.7,1.5,99,95900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,351.5
3266,1986,1,11,3,3.3,3.1,99,95900,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,456.0
3267,1986,1,11,4,4.2,3.3,94,95800,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,520.0
3268,1986,1,11,5,4.5,3.6,94,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,572.0
3269,1986,1,11,6,4.7,3.8,94,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,613.0
3270,1986,1,11,7,4.6,3.7,94,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-947.0
3271,1986,1,11,8,4.4,3.5,94,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-4990.0
3272,1986,1,11,9,4.2,3.4,95,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5436.0
3273,1986,1,11,10,4.1,3.2,94,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5656.0
3274,1986,1,11,11,4.4,3.5,94,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5820.0
3275,1986,1,11,12,3.9,3.1,95,95700,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5904.0
3276,1986,1,11,13,3.7,3.0,95,95600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5920.0
3277,1986,1,11,14,3.5,2.9,96,95600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5876.0
3278,1986,1,11,15,2.1,1.9,99,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5760.0
3279,1986,1,11,16,1.8,1.6,99,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5616.0
3280,1986,1,11,17,1.5,1.1,97,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5480.0
3281,1986,1,11,18,0.8,0.5,98,95200,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5396.0
3282,1986,1,11,19,0.7,0.2,96,95300,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-5330.0
3283,1986,1,11,20,0.9,0.2,95,95400,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-4160.0
3284,1986,1,11,21,1.0,0.5,96,95500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-896.0
3285,1986,1,11,22,2.2,0.0,85,95600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-413.0
3286,1986,1,11,23,2.4,0.0,84,95600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,-115.8
3287,1986,1,11,24,2.3,-0.1,84,95600,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,150.1
3288,1986,1,12,1,1.8,-0.2,86,95500,Shape1_2791,Office:2,Office:2:Roof:6,558.5,0.176,521535.8,386.2
